lat,lon,solar_ghi_raw,depth_m,distance_to_corridor_km,corr_score_raw,wind_ws100m,safety_index,valid_ocean_point,solar_norm,depth_score_raw,depth_norm,corridor_norm,wind_norm,safety_norm,H2_hub_score,Tier
-9.0,89.0,5.5,-3878.393260432117,1412.357715177467,0.029278720548915,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0279857465099958,0.0,1.0,40.55971493019992,2
-9.0,90.0,5.5,-4244.589669985255,1492.559479805054,0.0239593005272953,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0226592411672487,0.0,1.0,40.45318482334498,2
-9.0,91.0,5.5,-4007.731996868,1576.463034964578,0.0194257147621822,7.276875569425521,0.875,True,0.0,1.0,1.0,0.018119616790619,0.0,1.0,40.36239233581238,2
-9.0,92.0,5.5,-3796.305704585945,1663.5081871992545,0.0156267597141075,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0143156016389325,0.0,1.0,40.28631203277865,2
-9.0,93.0,5.5,-4463.292996477847,1671.6025770844938,0.0153137150639345,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0140021400218976,0.0,1.0,40.280042800437954,2
-9.0,94.0,5.5,-4284.35751558761,1667.923899668381,0.0154552002088766,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0141438136211604,0.0,1.0,40.28287627242321,2
-9.0,95.0,5.5,-3446.3693449975917,1671.6025770844938,0.0153137150639345,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0140021400218976,0.0,1.0,40.280042800437954,2
-9.0,96.0,5.5,-3025.0052293156864,1682.590351427088,0.0148987810430624,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0135866533203248,0.0,1.0,40.2717330664065,2
-9.0,97.0,5.5,-4886.108135810923,1700.7455598668662,0.0142376715706207,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0129246632682536,0.0,1.0,40.25849326536508,2
-9.0,98.0,5.5,-4009.933565327845,1725.8420111107814,0.0133718299446414,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0120576683650484,0.0,1.0,40.24115336730097,2
-9.0,99.0,5.5,-4872.130922779414,1757.582375353167,0.0123517696042058,7.276875569425521,0.875,True,0.0,1.0,1.0,0.011036249332302,0.0,1.0,40.22072498664605,2
-9.0,100.0,5.5,-3059.130657390549,1795.614344394308,0.0112314672868806,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0099144548031105,0.0,1.0,40.19828909606221,2
-8.0,55.0,5.5,-4997.71866123722,1682.5994069018072,0.0148984437580425,7.276875569425521,0.75,True,0.0,1.0,1.0,0.0135863155860506,0.0,0.7252747252747253,36.97502301501772,4
-8.0,56.0,5.5,-3445.440869905293,1671.6048556655946,0.0153136278303286,7.276875569425521,0.75,True,0.0,1.0,1.0,0.0140020526720989,0.0,0.7252747252747253,36.983337756738685,4
-8.0,57.0,5.5,-4446.884668092832,1667.923899668381,0.0154552002088766,7.276875569425521,0.75,True,0.0,1.0,1.0,0.0141438136211604,0.0,0.7252747252747253,36.98617297571992,4
-8.0,58.0,5.5,-3629.5422857056265,1671.6048556655946,0.0153136278303286,7.276875569425521,0.75,True,0.0,1.0,1.0,0.0140020526720989,0.0,0.7252747252747253,36.983337756738685,4
-8.0,59.0,5.5,-4963.928572211496,1682.5994069018072,0.0148984437580425,7.276875569425521,0.75,True,0.0,1.0,1.0,0.0135863155860506,0.0,0.7252747252747253,36.97502301501772,4
-8.0,60.0,5.5,-4289.659290833776,1700.7657196729256,0.0142369540169591,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0129239447588302,0.0,1.0,40.25847889517661,2
-8.0,61.0,5.5,-3282.5797674119344,1725.8773357089872,0.0133706491104826,7.276875569425521,0.875,True,0.0,1.0,1.0,0.012056485958051,0.0,1.0,40.24112971916102,2
-8.0,62.0,5.5,-4534.681390506378,1757.6365853447348,0.0123500957443181,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0110345732428789,0.0,1.0,40.22069146485758,2
-8.0,63.0,5.5,-3227.817330565756,1795.690774232155,0.0112293214438363,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0099123061018624,0.0,1.0,40.19824612203725,2
-8.0,64.0,5.5,-4732.737022518888,1839.64928697066,0.0100606528838368,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0087420809074919,0.0,1.0,40.17484161814984,2
-8.0,65.0,5.5,-4847.11204098316,1839.64928697066,0.0100606528838368,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0087420809074919,0.0,1.0,40.17484161814984,2
-8.0,66.0,5.5,-4949.647446234766,1788.543883544074,0.0114317614108695,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0101150157133624,0.0,1.0,40.20230031426725,2
-8.0,67.0,5.5,-4156.610772441819,1693.293010023536,0.0145054255299974,7.276875569425521,0.875,True,0.0,1.0,1.0,0.013192773868538,0.0,1.0,40.26385547737076,2
-8.0,68.0,5.5,-3544.534574942364,1600.0492450278114,0.0183133841421647,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0170058045768167,0.0,1.0,40.34011609153634,2
-8.0,69.0,5.5,-4827.517316057059,1509.184822476215,0.0229838828075169,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0216825242179021,0.0,1.0,40.43365048435805,2
-8.0,70.0,5.5,-3148.5284411457897,1421.1563604337327,0.0286417194770801,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0273478969702575,0.0,1.0,40.546957939405154,2
-8.0,71.0,5.5,-3090.7411049765706,1336.5244928597976,0.0353905220939509,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0341056888065491,0.0,1.0,40.68211377613098,2
-8.0,72.0,5.5,-4199.635560207265,1255.97617874444,0.0432853756051957,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0420110580454773,0.0,1.0,40.84022116090955,2
-8.0,73.0,5.5,-4673.441251056661,1180.3478557690585,0.05229420906258,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0510318910211867,0.0,1.0,41.02063782042374,2
-8.0,74.0,5.5,-3378.688219874286,1110.645178343919,0.0622489914198214,7.276875569425521,0.875,True,0.0,1.0,1.0,0.060999932874664,0.0,1.0,41.219998657493285,2
-8.0,75.0,5.5,-4568.051805046476,1048.0512255750425,0.0727935400031244,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0715585265065911,0.0,1.0,41.43117053013183,2
-8.0,76.0,5.5,-3986.205599794697,993.9100834157888,0.0833442874906089,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0821233272994696,0.0,1.0,41.64246654598939,2
-8.0,77.0,5.5,-3277.817903982941,949.6686452326152,0.093091573119996,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0918835960451595,0.0,1.0,41.83767192090319,2
-8.0,78.0,5.5,-3735.8232640303577,916.7613395566872,0.1010738997605026,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0998765549251511,0.0,1.0,41.99753109850303,2
-8.0,79.0,5.5,-3215.3649477576428,896.4372847307887,0.1063421862749318,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1051518586522827,0.0,1.0,42.10303717304566,2
-8.0,80.0,5.5,-3766.404850820274,889.5594131564699,0.1081865169213727,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1069986458964057,0.0,1.0,42.13997291792811,2
-8.0,81.0,5.5,-4823.764838719627,896.4372847307887,0.1063421862749318,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1051518586522827,0.0,1.0,42.10303717304566,2
-8.0,82.0,5.5,-4520.830385461026,916.7613395566872,0.1010738997605026,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0998765549251511,0.0,1.0,41.99753109850303,2
-8.0,83.0,5.5,-4421.459491808875,949.6686452326152,0.093091573119996,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0918835960451595,0.0,1.0,41.83767192090319,2
-8.0,84.0,5.5,-4620.215539806405,993.9100834157888,0.0833442874906089,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0821233272994696,0.0,1.0,41.64246654598939,2
-8.0,85.0,5.5,-3701.190382224956,1048.0512255750425,0.0727935400031244,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0715585265065911,0.0,1.0,41.43117053013183,2
-8.0,86.0,5.5,-3772.60603122656,1110.645178343919,0.0622489914198214,7.276875569425521,0.875,True,0.0,1.0,1.0,0.060999932874664,0.0,1.0,41.219998657493285,2
-8.0,87.0,5.5,-3991.7739259317927,1180.3478557690585,0.05229420906258,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0510318910211867,0.0,1.0,41.02063782042374,2
-8.0,88.0,5.5,-3960.543474878404,1255.97617874444,0.0432853756051957,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0420110580454773,0.0,1.0,40.84022116090955,2
-8.0,89.0,5.5,-3670.531372257673,1336.5244928597976,0.0353905220939509,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0341056888065491,0.0,1.0,40.68211377613098,2
-8.0,90.0,5.5,-3883.998653658121,1421.1563604337327,0.0286417194770801,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0273478969702575,0.0,1.0,40.546957939405154,2
-8.0,91.0,5.5,-3357.8871191249928,1509.184822476215,0.0229838828075169,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0216825242179021,0.0,1.0,40.43365048435805,2
-8.0,92.0,5.5,-4247.519317295354,1572.4505731931065,0.0196215577301701,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0183157206160525,0.0,1.0,40.36631441232105,2
-8.0,93.0,5.5,-4427.921185266874,1560.6742210006737,0.0202078213796972,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0189027651526321,0.0,1.0,40.37805530305265,2
-8.0,94.0,5.5,-3460.26012144748,1556.7289730238222,0.0204081197051703,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0191033302699645,0.0,1.0,40.38206660539929,2
-8.0,95.0,5.5,-3411.0814066285075,1560.6742210006737,0.0202078213796972,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0189027651526321,0.0,1.0,40.37805530305265,2
-8.0,96.0,5.5,-4765.885908298592,1572.4505731931065,0.0196215577301701,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0183157206160525,0.0,1.0,40.36631441232105,2
-8.0,97.0,5.5,-3838.7380768255366,1591.8842369617385,0.0186910478862865,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0173839713586559,0.0,1.0,40.34767942717312,2
-8.0,98.0,5.5,-3713.9840921109526,1618.6994334573135,0.0174791142253918,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0161704234354661,0.0,1.0,40.32340846870933,2
-8.0,99.0,5.5,-4638.626798756212,1652.5368579302676,0.0160613077489853,7.276875569425521,0.875,True,0.0,1.0,1.0,0.014750728479838,0.0,1.0,40.295014569596766,2
-8.0,100.0,5.5,-4248.689696823947,1692.9754908500038,0.0145169444780662,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0132043081595287,0.0,1.0,40.264086163190576,2
-7.0,55.0,5.5,-3897.473883722113,1572.4554116528548,0.0196213203863124,7.276875569425521,0.75,True,0.0,1.0,1.0,0.0183154829560593,0.0,0.7252747252747253,37.06960636241789,4
-7.0,56.0,5.5,-3993.462167696886,1560.6754396517763,0.0202077598140814,7.276875569425521,0.75,True,0.0,1.0,1.0,0.0189027035050127,0.0,0.7252747252747253,37.08135077339696,4
-7.0,57.0,5.5,-3919.848057271596,1556.7289730238222,0.0204081197051703,7.276875569425521,0.75,True,0.0,1.0,1.0,0.0191033302699645,0.0,0.7252747252747253,37.085363308696,4
-7.0,58.0,5.5,-4419.020032630661,1560.6754396517763,0.0202077598140814,7.276875569425521,0.75,True,0.0,1.0,1.0,0.0189027035050127,0.0,0.7252747252747253,37.08135077339696,4
-7.0,59.0,5.5,-4112.099737092269,1572.4554116528548,0.0196213203863124,7.276875569425521,0.75,True,0.0,1.0,1.0,0.0183154829560593,0.0,0.7252747252747253,37.06960636241789,4
-7.0,60.0,5.5,-3693.76227023358,1591.8949919361291,0.0186905453386892,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0173834681416791,0.0,1.0,40.34766936283359,2
-7.0,61.0,5.5,-3996.1614288325263,1618.7182399622982,0.0174782924420885,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0161696005575701,0.0,1.0,40.323392011151405,2
-7.0,62.0,5.5,-3729.711537955526,1652.5656478850765,0.0160601517797755,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0147495709709091,0.0,1.0,40.29499141941819,2
-7.0,63.0,5.5,-3728.686269526731,1693.0159692811098,0.0145154754945528,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0132028372193697,0.0,1.0,40.2640567443874,2
